# COLUMN NUMBERS: 
#	0: time [Gyr]
#	1: mgas [Msun]			ISM gas mass
#	2: mstar [Msun]			Stellar mass
#	3: sfr [Msun/yr]		Star formation rate
#	4: ifr [Msun/yr]		Infall rate
#	5: ofr [Msun/yr]		Outfow rate
#	6: eta_0			Mass-loading factor
#	7: r_eff			Effective recycilng rate
#	8: z_in(fe)			Inflow fe metallicity
#	9: z_in(o)			Inflow o metallicity
#	10: z_in(mg)			Inflow mg metallicity
#	11: z_out(fe)			Outflow fe metallicity
#	12: z_out(o)			Outflow o metallicity
#	13: z_out(mg)			Outflow mg metallicity
#	14: mass(fe) [Msun]		mass of element fe in ISM
#	15: mass(o) [Msun]		mass of element o in ISM
#	16: mass(mg) [Msun]		mass of element mg in ISM
0.000000e+00	1.000000e-12	0.000000e+00	0.000000e+00	nan	0.000000e+00	2.150000e+00	-nan	0.000000e+00	0.000000e+00	0.000000e+00	-nan	-nan	-nan	0.000000e+00	0.000000e+00	0.000000e+00	
5.500000e-02	6.640344e+08	7.361830e+06	3.320172e-01	1.288478e+01	7.138370e-01	2.150000e+00	1.500878e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.067763e-05	2.187979e-04	7.250087e-06	1.373066e+04	1.452893e+05	4.814307e+03	
6.000000e-02	7.232595e+08	8.772757e+06	3.616297e-01	1.293431e+01	7.775039e-01	2.150000e+00	1.548887e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.251323e-05	2.365691e-04	7.839737e-06	1.628290e+04	1.711008e+05	5.670164e+03	
6.500000e-02	7.822966e+08	1.030084e+07	3.911483e-01	1.298353e+01	8.409688e-01	2.150000e+00	1.592830e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.443507e-05	2.542715e-04	8.427558e-06	1.911547e+04	1.989157e+05	6.592849e+03	
7.000000e-02	8.411463e+08	1.194507e+07	4.205731e-01	1.303244e+01	9.042323e-01	2.150000e+00	1.633337e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.644264e-05	2.719056e-04	9.013570e-06	2.224213e+04	2.287124e+05	7.581731e+03	
7.500000e-02	8.998091e+08	1.370447e+07	4.499046e-01	1.308108e+01	9.672948e-01	2.150000e+00	1.670902e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.852681e-05	2.894716e-04	9.597754e-06	2.566869e+04	2.604692e+05	8.636147e+03	
8.000000e-02	9.582857e+08	1.557812e+07	4.791428e-01	1.312943e+01	1.030157e+00	2.150000e+00	1.705920e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.067526e-05	3.069702e-04	1.018008e-05	2.939566e+04	2.941651e+05	9.755423e+03	
8.500000e-02	1.016576e+09	1.756514e+07	5.082882e-01	1.317752e+01	1.092820e+00	2.150000e+00	1.738713e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.287604e-05	3.244016e-04	1.076051e-05	3.342101e+04	3.297790e+05	1.093888e+04	
9.000000e-02	1.074682e+09	1.966470e+07	5.373410e-01	1.322535e+01	1.155283e+00	2.150000e+00	1.769543e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.511906e-05	3.417662e-04	1.133902e-05	3.774181e+04	3.672900e+05	1.218584e+04	
9.500000e-02	1.132603e+09	2.187598e+07	5.663014e-01	1.327292e+01	1.217548e+00	2.150000e+00	1.798631e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.739626e-05	3.590645e-04	1.191558e-05	4.235510e+04	4.066774e+05	1.349562e+04	
1.000000e-01	1.190339e+09	2.419820e+07	5.951696e-01	1.332024e+01	1.279615e+00	2.150000e+00	1.826162e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.970123e-05	3.762968e-04	1.249015e-05	4.725793e+04	4.479209e+05	1.486752e+04	
1.050000e-01	1.247892e+09	2.663061e+07	6.239461e-01	1.336733e+01	1.341484e+00	2.150000e+00	1.852293e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.202877e-05	3.934634e-04	1.306273e-05	5.244737e+04	4.909999e+05	1.630088e+04	
1.100000e-01	1.305262e+09	2.917248e+07	6.526310e-01	1.341417e+01	1.403157e+00	2.150000e+00	1.877159e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.437465e-05	4.105648e-04	1.363329e-05	5.792054e+04	5.358946e+05	1.779502e+04	
1.150000e-01	1.362449e+09	3.182309e+07	6.812246e-01	1.346078e+01	1.464633e+00	2.150000e+00	1.900876e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.673536e-05	4.276011e-04	1.420184e-05	6.367456e+04	5.825848e+05	1.934928e+04	
1.200000e-01	1.419454e+09	3.458175e+07	7.097271e-01	1.350716e+01	1.525913e+00	2.150000e+00	1.923545e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.910802e-05	4.445729e-04	1.476836e-05	6.970659e+04	6.310509e+05	2.096301e+04	
1.250000e-01	1.476278e+09	3.744779e+07	7.381389e-01	1.355332e+01	1.586999e+00	2.150000e+00	1.945255e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.149019e-05	4.614804e-04	1.533286e-05	7.601381e+04	6.812732e+05	2.263556e+04	
1.300000e-01	1.532920e+09	4.042055e+07	7.664601e-01	1.359925e+01	1.647889e+00	2.150000e+00	1.966082e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.387981e-05	4.783240e-04	1.589533e-05	8.259344e+04	7.332325e+05	2.436627e+04	
1.350000e-01	1.589382e+09	4.349938e+07	7.946910e-01	1.364497e+01	1.708586e+00	2.150000e+00	1.986096e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.627514e-05	4.951039e-04	1.645578e-05	8.944270e+04	7.869093e+05	2.615452e+04	
1.400000e-01	1.645664e+09	4.668367e+07	8.228320e-01	1.369047e+01	1.769089e+00	2.150000e+00	2.005358e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.867471e-05	5.118206e-04	1.701420e-05	9.655885e+04	8.422847e+05	2.799966e+04	
1.450000e-01	1.701766e+09	4.997280e+07	8.508832e-01	1.373576e+01	1.829399e+00	2.150000e+00	2.023921e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.107723e-05	5.284743e-04	1.757061e-05	1.039392e+05	8.993399e+05	2.990107e+04	
1.500000e-01	1.757690e+09	5.336615e+07	8.788449e-01	1.378084e+01	1.889517e+00	2.150000e+00	2.041835e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.348160e-05	5.450654e-04	1.812500e-05	1.115810e+05	9.580559e+05	3.185813e+04	
1.550000e-01	1.813435e+09	5.686315e+07	9.067174e-01	1.382571e+01	1.949442e+00	2.150000e+00	2.059144e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.588687e-05	5.615941e-04	1.867738e-05	1.194816e+05	1.018414e+06	3.387022e+04	
1.600000e-01	1.869002e+09	6.046321e+07	9.345009e-01	1.387037e+01	2.009177e+00	2.150000e+00	2.075886e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.829222e-05	5.780608e-04	1.922776e-05	1.276383e+05	1.080397e+06	3.593672e+04	
1.650000e-01	1.924391e+09	6.416575e+07	9.621957e-01	1.391484e+01	2.068721e+00	2.150000e+00	2.092098e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.069691e-05	5.944657e-04	1.977614e-05	1.360485e+05	1.143985e+06	3.805703e+04	
1.700000e-01	1.979604e+09	6.797023e+07	9.898020e-01	1.395910e+01	2.128074e+00	2.150000e+00	2.107813e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.310032e-05	6.108093e-04	2.032252e-05	1.447097e+05	1.209160e+06	4.023054e+04	
1.750000e-01	2.034640e+09	7.187608e+07	1.017320e+00	1.400317e+01	2.187238e+00	2.150000e+00	2.123060e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.550189e-05	6.270916e-04	2.086691e-05	1.536192e+05	1.275906e+06	4.245666e+04	
1.800000e-01	2.089500e+09	7.588276e+07	1.044750e+00	1.404703e+01	2.246213e+00	2.150000e+00	2.137866e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.790112e-05	6.433132e-04	2.140933e-05	1.627744e+05	1.344203e+06	4.473480e+04	
1.850000e-01	2.144185e+09	7.998975e+07	1.072093e+00	1.409071e+01	2.304999e+00	2.150000e+00	2.152256e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.029758e-05	6.594741e-04	2.194977e-05	1.721729e+05	1.414035e+06	4.706437e+04	
1.900000e-01	2.198695e+09	8.419650e+07	1.099348e+00	1.413419e+01	2.363597e+00	2.150000e+00	2.166252e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.269089e-05	6.755748e-04	2.248823e-05	1.818121e+05	1.485383e+06	4.944477e+04	
1.950000e-01	2.253031e+09	8.850251e+07	1.126515e+00	1.417748e+01	2.422008e+00	2.150000e+00	2.179877e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.508071e-05	6.916154e-04	2.302472e-05	1.916894e+05	1.558231e+06	5.187541e+04	
2.000000e-01	2.307192e+09	9.290725e+07	1.153596e+00	1.422058e+01	2.480232e+00	2.150000e+00	2.193148e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.746672e-05	7.075961e-04	2.355925e-05	2.018026e+05	1.632560e+06	5.435571e+04	
2.050000e-01	2.361181e+09	9.741023e+07	1.180590e+00	1.426350e+01	2.538269e+00	2.150000e+00	2.206084e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.984867e-05	7.235173e-04	2.409180e-05	2.121489e+05	1.708355e+06	5.688510e+04	
2.100000e-01	2.414996e+09	1.020109e+08	1.207498e+00	1.430622e+01	2.596121e+00	2.150000e+00	2.218702e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.222630e-05	7.393791e-04	2.462240e-05	2.227261e+05	1.785597e+06	5.946300e+04	
2.150000e-01	2.468639e+09	1.067089e+08	1.234319e+00	1.434877e+01	2.653787e+00	2.150000e+00	2.231017e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.459941e-05	7.551819e-04	2.515105e-05	2.335318e+05	1.864271e+06	6.208885e+04	
2.200000e-01	2.522110e+09	1.115036e+08	1.261055e+00	1.439113e+01	2.711268e+00	2.150000e+00	2.243043e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.696780e-05	7.709258e-04	2.567775e-05	2.445634e+05	1.944359e+06	6.476209e+04	
2.250000e-01	2.575409e+09	1.163946e+08	1.287705e+00	1.443331e+01	2.768565e+00	2.150000e+00	2.254793e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.933129e-05	7.866112e-04	2.620250e-05	2.558187e+05	2.025846e+06	6.748217e+04	
2.300000e-01	2.628538e+09	1.213813e+08	1.314269e+00	1.447530e+01	2.825678e+00	2.150000e+00	2.266281e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.016897e-04	8.022383e-04	2.672533e-05	2.672953e+05	2.108713e+06	7.024854e+04	
2.350000e-01	2.681496e+09	1.264634e+08	1.340748e+00	1.451712e+01	2.882608e+00	2.150000e+00	2.277517e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.040430e-04	8.178073e-04	2.724623e-05	2.789909e+05	2.192947e+06	7.306066e+04	
2.400000e-01	2.734284e+09	1.316404e+08	1.367142e+00	1.455876e+01	2.939355e+00	2.150000e+00	2.288512e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.063909e-04	8.333185e-04	2.776522e-05	2.909030e+05	2.278529e+06	7.591798e+04	
2.450000e-01	2.786902e+09	1.369117e+08	1.393451e+00	1.460023e+01	2.995920e+00	2.150000e+00	2.299277e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.087335e-04	8.487723e-04	2.828229e-05	3.030296e+05	2.365446e+06	7.881999e+04	
2.500000e-01	2.839352e+09	1.422770e+08	1.419676e+00	1.464152e+01	3.052304e+00	2.150000e+00	2.309821e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.110705e-04	8.641687e-04	2.879747e-05	3.153682e+05	2.453679e+06	8.176615e+04	
2.550000e-01	2.891633e+09	1.477358e+08	1.445817e+00	1.468263e+01	3.108506e+00	2.150000e+00	2.320153e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.134018e-04	8.795081e-04	2.931075e-05	3.279166e+05	2.543215e+06	8.475594e+04	
2.600000e-01	2.943746e+09	1.532876e+08	1.471873e+00	1.472358e+01	3.164527e+00	2.150000e+00	2.330281e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.157275e-04	8.947908e-04	2.982215e-05	3.406725e+05	2.634037e+06	8.778884e+04	
2.650000e-01	2.995692e+09	1.589321e+08	1.497846e+00	1.476435e+01	3.220369e+00	2.150000e+00	2.340214e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.180475e-04	9.100169e-04	3.033167e-05	3.536338e+05	2.726130e+06	9.086434e+04	
2.700000e-01	3.047471e+09	1.646686e+08	1.523735e+00	1.480494e+01	3.276031e+00	2.150000e+00	2.349958e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.203615e-04	9.251868e-04	3.083933e-05	3.667983e+05	2.819480e+06	9.398194e+04	
2.750000e-01	3.099082e+09	1.704970e+08	1.549541e+00	1.484537e+01	3.331514e+00	2.150000e+00	2.359522e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.226697e-04	9.403007e-04	3.134512e-05	3.801636e+05	2.914069e+06	9.714112e+04	
2.800000e-01	3.150528e+09	1.764166e+08	1.575264e+00	1.488563e+01	3.386818e+00	2.150000e+00	2.368912e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.249720e-04	9.553588e-04	3.184907e-05	3.937278e+05	3.009885e+06	1.003414e+05	
2.850000e-01	3.201809e+09	1.824271e+08	1.600904e+00	1.492573e+01	3.441944e+00	2.150000e+00	2.378133e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.272683e-04	9.703614e-04	3.235117e-05	4.074886e+05	3.106911e+06	1.035822e+05	
2.900000e-01	3.252924e+09	1.885280e+08	1.626462e+00	1.496565e+01	3.496893e+00	2.150000e+00	2.387192e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.295585e-04	9.853087e-04	3.285143e-05	4.214439e+05	3.205134e+06	1.068632e+05	
2.950000e-01	3.303874e+09	1.947190e+08	1.651937e+00	1.500541e+01	3.551665e+00	2.150000e+00	2.396095e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.318427e-04	1.000201e-03	3.334987e-05	4.355916e+05	3.304538e+06	1.101838e+05	
3.000000e-01	3.354660e+09	2.009996e+08	1.677330e+00	1.504501e+01	3.606260e+00	2.150000e+00	2.404847e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.341208e-04	1.015038e-03	3.384649e-05	4.499296e+05	3.405109e+06	1.135435e+05	
3.050000e-01	3.405283e+09	2.073694e+08	1.702641e+00	1.508444e+01	3.660679e+00	2.150000e+00	2.413453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.363927e-04	1.029821e-03	3.434130e-05	4.644558e+05	3.506833e+06	1.169418e+05	
3.100000e-01	3.455742e+09	2.138279e+08	1.727871e+00	1.512371e+01	3.714923e+00	2.150000e+00	2.421918e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.386585e-04	1.044550e-03	3.483431e-05	4.791681e+05	3.609695e+06	1.203784e+05	
3.150000e-01	3.506038e+09	2.203749e+08	1.753019e+00	1.516282e+01	3.768991e+00	2.150000e+00	2.430247e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.409182e-04	1.059225e-03	3.532552e-05	4.940646e+05	3.713682e+06	1.238526e+05	
3.200000e-01	3.556172e+09	2.270099e+08	1.778086e+00	1.520176e+01	3.822885e+00	2.150000e+00	2.438444e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.431717e-04	1.073845e-03	3.581494e-05	5.091431e+05	3.818779e+06	1.273641e+05	
3.250000e-01	3.606145e+09	2.337324e+08	1.803072e+00	1.524055e+01	3.876605e+00	2.150000e+00	2.446513e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.454189e-04	1.088412e-03	3.630258e-05	5.244017e+05	3.924973e+06	1.309124e+05	
3.300000e-01	3.655955e+09	2.405422e+08	1.827978e+00	1.527917e+01	3.930152e+00	2.150000e+00	2.454458e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.476600e-04	1.102926e-03	3.678845e-05	5.398383e+05	4.032249e+06	1.344970e+05	
3.350000e-01	3.705605e+09	2.474387e+08	1.852803e+00	1.531764e+01	3.983526e+00	2.150000e+00	2.462283e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.498948e-04	1.117387e-03	3.727256e-05	5.554511e+05	4.140595e+06	1.381174e+05	
3.400000e-01	3.755095e+09	2.544217e+08	1.877547e+00	1.535595e+01	4.036727e+00	2.150000e+00	2.469991e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.521234e-04	1.131795e-03	3.775492e-05	5.712379e+05	4.249996e+06	1.417733e+05	
3.450000e-01	3.804424e+09	2.614906e+08	1.902212e+00	1.539410e+01	4.089756e+00	2.150000e+00	2.477587e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.543458e-04	1.146150e-03	3.823553e-05	5.871970e+05	4.360440e+06	1.454642e+05	
3.500000e-01	3.853594e+09	2.686452e+08	1.926797e+00	1.543209e+01	4.142614e+00	2.150000e+00	2.485073e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.565620e-04	1.160452e-03	3.871441e-05	6.033263e+05	4.471912e+06	1.491896e+05	
3.550000e-01	3.902605e+09	2.758851e+08	1.951302e+00	1.546993e+01	4.195300e+00	2.150000e+00	2.492453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.587719e-04	1.174703e-03	3.919156e-05	6.196239e+05	4.584401e+06	1.529492e+05	
3.600000e-01	3.951457e+09	2.832099e+08	1.975728e+00	1.550762e+01	4.247816e+00	2.150000e+00	2.499729e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.609755e-04	1.188901e-03	3.966700e-05	6.360879e+05	4.697892e+06	1.567424e+05	
3.650000e-01	4.000151e+09	2.906191e+08	2.000075e+00	1.554515e+01	4.300162e+00	2.150000e+00	2.506905e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.631730e-04	1.203048e-03	4.014072e-05	6.527166e+05	4.812373e+06	1.605689e+05	
3.700000e-01	4.048687e+09	2.981125e+08	2.024344e+00	1.558253e+01	4.352339e+00	2.150000e+00	2.513983e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.653642e-04	1.217143e-03	4.061274e-05	6.695079e+05	4.927832e+06	1.644283e+05	
3.750000e-01	4.097066e+09	3.056896e+08	2.048533e+00	1.561975e+01	4.404346e+00	2.150000e+00	2.520966e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.675492e-04	1.231187e-03	4.108306e-05	6.864600e+05	5.044255e+06	1.683200e+05	
3.800000e-01	4.145288e+09	3.133501e+08	2.072644e+00	1.565683e+01	4.456185e+00	2.150000e+00	2.527857e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.697279e-04	1.245180e-03	4.155170e-05	7.035711e+05	5.161629e+06	1.722438e+05	
3.850000e-01	4.193354e+09	3.210937e+08	2.096677e+00	1.569375e+01	4.507856e+00	2.150000e+00	2.534658e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.719004e-04	1.259122e-03	4.201865e-05	7.208394e+05	5.279943e+06	1.761991e+05	
3.900000e-01	4.241264e+09	3.289199e+08	2.120632e+00	1.573052e+01	4.559359e+00	2.150000e+00	2.541372e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.740668e-04	1.273013e-03	4.248393e-05	7.382631e+05	5.399184e+06	1.801856e+05	
3.950000e-01	4.289018e+09	3.368284e+08	2.144509e+00	1.576715e+01	4.610695e+00	2.150000e+00	2.548000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.762269e-04	1.286854e-03	4.294754e-05	7.558404e+05	5.519339e+06	1.842028e+05	
4.000000e-01	4.336618e+09	3.448188e+08	2.168309e+00	1.580362e+01	4.661864e+00	2.150000e+00	2.554545e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.783808e-04	1.300644e-03	4.340949e-05	7.735694e+05	5.640397e+06	1.882503e+05	
4.050000e-01	4.384062e+09	3.528909e+08	2.192031e+00	1.583995e+01	4.712867e+00	2.150000e+00	2.561009e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.805286e-04	1.314385e-03	4.386978e-05	7.914485e+05	5.762346e+06	1.923278e+05	
4.100000e-01	4.431353e+09	3.610441e+08	2.215676e+00	1.587613e+01	4.763704e+00	2.150000e+00	2.567394e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.826701e-04	1.328076e-03	4.432842e-05	8.094759e+05	5.885172e+06	1.964349e+05	
4.150000e-01	4.478490e+09	3.692782e+08	2.239245e+00	1.591216e+01	4.814377e+00	2.150000e+00	2.573702e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.848056e-04	1.341717e-03	4.478543e-05	8.276498e+05	6.008866e+06	2.005711e+05	
4.200000e-01	4.525474e+09	3.775929e+08	2.262737e+00	1.594804e+01	4.864884e+00	2.150000e+00	2.579935e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.869348e-04	1.355309e-03	4.524079e-05	8.459686e+05	6.133414e+06	2.047360e+05	
4.250000e-01	4.572304e+09	3.859877e+08	2.286152e+00	1.598378e+01	4.915227e+00	2.150000e+00	2.586095e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.890580e-04	1.368851e-03	4.569453e-05	8.644305e+05	6.258805e+06	2.089293e+05	
4.300000e-01	4.618983e+09	3.944624e+08	2.309491e+00	1.601938e+01	4.965407e+00	2.150000e+00	2.592183e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.911750e-04	1.382345e-03	4.614665e-05	8.830339e+05	6.385029e+06	2.131506e+05	
4.350000e-01	4.665509e+09	4.030165e+08	2.332755e+00	1.605483e+01	5.015423e+00	2.150000e+00	2.598201e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.932859e-04	1.395790e-03	4.659715e-05	9.017770e+05	6.512072e+06	2.173995e+05	
4.400000e-01	4.711885e+09	4.116498e+08	2.355942e+00	1.609013e+01	5.065276e+00	2.150000e+00	2.604151e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.953907e-04	1.409186e-03	4.704604e-05	9.206582e+05	6.639924e+06	2.216755e+05	
4.450000e-01	4.758109e+09	4.203619e+08	2.379054e+00	1.612530e+01	5.114967e+00	2.150000e+00	2.610034e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.974894e-04	1.422534e-03	4.749333e-05	9.396759e+05	6.768573e+06	2.259784e+05	
4.500000e-01	4.804182e+09	4.291525e+08	2.402091e+00	1.616032e+01	5.164496e+00	2.150000e+00	2.615853e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.995820e-04	1.435834e-03	4.793903e-05	9.588284e+05	6.898010e+06	2.303078e+05	
4.550000e-01	4.850105e+09	4.380212e+08	2.425053e+00	1.619520e+01	5.213863e+00	2.150000e+00	2.621607e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.016686e-04	1.449086e-03	4.838313e-05	9.781141e+05	7.028221e+06	2.346633e+05	
4.600000e-01	4.895878e+09	4.469677e+08	2.447939e+00	1.622993e+01	5.263069e+00	2.150000e+00	2.627300e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.037492e-04	1.462291e-03	4.882565e-05	9.975313e+05	7.159197e+06	2.390445e+05	
4.650000e-01	4.941502e+09	4.559916e+08	2.470751e+00	1.626453e+01	5.312115e+00	2.150000e+00	2.632931e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.058238e-04	1.475447e-03	4.926660e-05	1.017079e+06	7.290926e+06	2.434510e+05	
4.700000e-01	4.986978e+09	4.650927e+08	2.493489e+00	1.629899e+01	5.361001e+00	2.150000e+00	2.638503e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.078923e-04	1.488557e-03	4.970597e-05	1.036754e+06	7.423399e+06	2.478826e+05	
