,APOGEE_ID,TELESCOPE,FIELD,ALT_ID,RA,DEC,GLON,GLAT,J,J_ERR,H,H_ERR,K,K_ERR,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,APOGEE2_TARGET4,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,SNR,SNREV,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CHI2,RV_CCFWHM,RV_AUTOFWHM,RV_FLAG,N_COMPONENTS,MEANFIB,SIGFIB,MIN_H,MAX_H,MIN_JK,MAX_JK,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,GAIAEDR3_PHOT_BP_MEAN_MAG,GAIAEDR3_PHOT_RP_MEAN_MAG,GAIAEDR3_DR2_RADIAL_VELOCITY,GAIAEDR3_DR2_RADIAL_VELOCITY_ERROR,GAIAEDR3_R_MED_GEO,GAIAEDR3_R_LO_GEO,GAIAEDR3_R_HI_GEO,GAIAEDR3_R_MED_PHOTOGEO,GAIAEDR3_R_LO_PHOTOGEO,GAIAEDR3_R_HI_PHOTOGEO,ASPCAP_GRID,ASPCAP_CHI2,ASPCAPFLAG,ASPCAPFLAGS,FRAC_BADPIX,FRAC_LOWSNR,FRAC_SIGSKY,EXTRATARG,MEMBERFLAG,MEMBER,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,VMICRO,VMACRO,VSINI,TEFF_SPEC,LOGG_SPEC,C_FE,C_FE_SPEC,C_FE_ERR,C_FE_FLAG,CI_FE,CI_FE_SPEC,CI_FE_ERR,CI_FE_FLAG,N_FE,N_FE_SPEC,N_FE_ERR,N_FE_FLAG,O_FE,O_FE_SPEC,O_FE_ERR,O_FE_FLAG,NA_FE,NA_FE_SPEC,NA_FE_ERR,NA_FE_FLAG,MG_FE,MG_FE_SPEC,MG_FE_ERR,MG_FE_FLAG,AL_FE,AL_FE_SPEC,AL_FE_ERR,AL_FE_FLAG,SI_FE,SI_FE_SPEC,SI_FE_ERR,SI_FE_FLAG,P_FE,P_FE_SPEC,P_FE_ERR,P_FE_FLAG,S_FE,S_FE_SPEC,S_FE_ERR,S_FE_FLAG,K_FE,K_FE_SPEC,K_FE_ERR,K_FE_FLAG,CA_FE,CA_FE_SPEC,CA_FE_ERR,CA_FE_FLAG,TI_FE,TI_FE_SPEC,TI_FE_ERR,TI_FE_FLAG,TIII_FE,TIII_FE_SPEC,TIII_FE_ERR,TIII_FE_FLAG,V_FE,V_FE_SPEC,V_FE_ERR,V_FE_FLAG,CR_FE,CR_FE_SPEC,CR_FE_ERR,CR_FE_FLAG,MN_FE,MN_FE_SPEC,MN_FE_ERR,MN_FE_FLAG,FE_H,FE_H_SPEC,FE_H_ERR,FE_H_FLAG,CO_FE,CO_FE_SPEC,CO_FE_ERR,CO_FE_FLAG,NI_FE,NI_FE_SPEC,NI_FE_ERR,NI_FE_FLAG,CU_FE,CU_FE_SPEC,CU_FE_ERR,CU_FE_FLAG,CE_FE,CE_FE_SPEC,CE_FE_ERR,CE_FE_FLAG,C_N,C_N_ERR,PARAMFLAG0,PARAMFLAG1,PARAMFLAG2,PARAMFLAG3,PARAMFLAG4,PARAMFLAG5,PARAMFLAG6,PARAMFLAG7,PARAMFLAG8,ASTRONN_TEFF,ASTRONN_TEFF_ERR,ASTRONN_LOGG,ASTRONN_LOGG_ERR,ASTRONN_C_H,ASTRONN_C_H_ERR,ASTRONN_CI_H,ASTRONN_CI_H_ERR,ASTRONN_N_H,ASTRONN_N_H_ERR,ASTRONN_O_H,ASTRONN_O_H_ERR,ASTRONN_NA_H,ASTRONN_NA_H_ERR,ASTRONN_MG_H,ASTRONN_MG_H_ERR,ASTRONN_AL_H,ASTRONN_AL_H_ERR,ASTRONN_SI_H,ASTRONN_SI_H_ERR,ASTRONN_P_H,ASTRONN_P_H_ERR,ASTRONN_S_H,ASTRONN_S_H_ERR,ASTRONN_K_H,ASTRONN_K_H_ERR,ASTRONN_CA_H,ASTRONN_CA_H_ERR,ASTRONN_TI_H,ASTRONN_TI_H_ERR,ASTRONN_TIII_H,ASTRONN_TIII_H_ERR,ASTRONN_V_H,ASTRONN_V_H_ERR,ASTRONN_CR_H,ASTRONN_CR_H_ERR,ASTRONN_MN_H,ASTRONN_MN_H_ERR,ASTRONN_FE_H,ASTRONN_FE_H_ERR,ASTRONN_CO_H,ASTRONN_CO_H_ERR,ASTRONN_NI_H,ASTRONN_NI_H_ERR,ASTRONN_DIST,ASTRONN_DIST_ERR,ASTRONN_AGE,ASTRONN_AGE_ERR,ASTRONN_GALR,ASTRONN_GALPHI,ASTRONN_GALZ,ASTRONN_O_FE,ASTRONN_O_FE_ERR,ASTRONN_C_N,ASTRONN_C_N_ERR,ASTRONN_TI_FE,ASTRONN_TI_FE_ERR,STARHORSE_MASS,STARHORSE_MASS_MERR,STARHORSE_MASS_PERR,STARHORSE_TEFF,STARHORSE_TEFF_MERR,STARHORSE_TEFF_PERR,STARHORSE_LOGG,STARHORSE_LOGG_MERR,STARHORSE_LOGG_PERR,STARHORSE_MET,STARHORSE_MET_MERR,STARHORSE_MET_PERR,STARHORSE_DIST,STARHORSE_DIST_MERR,STARHORSE_DIST_PERR,STARHORSE_AV,STARHORSE_AV_MERR,STARHORSE_AV_PERR,C12C13,C12C13_ERR_MEAS,C12C13_ERR_EMP,KEPLER_INT,APOKASC2_NU_MAX,APOKASC2_NU_MAX_ERR,APOKASC2_DELTA_NU,APOKASC2_DELTA_NU_ERR,APOKASC2_EVSTATES,APOKASC2_F_DELTA_NU,APOKASC2_F_DELTA_NU_ERR,APOKASC2_MASS,APOKASC2_MASS_RANERR,APOKASC2_MASS_SYSERR,APOKASC2_RADIUS,APOKASC2_RADIUS_RANERR,APOKASC2_RADIUS_SYSERR,APOKASC2_LOGG,APOKASC2_LOGG_RANERR,APOKASC2_LOGG_SYSERR,APOKASC2_DENSITY,APOKASC2_DENSITY_RANDERR,APOKASC2_DENSITY_SYSERR,APOKASC2_AGE,APOKASC2_AGE_PERR,APOKASC2_AGE_MERR,APOKASC2_AV,APOKASC2_AV_ERR,APOKASC2_NOTE,APOK2_MASS,APOK2_MASS_ERR,APOK2_RADIUS,APOK2_RADIUS_ERR,AGE_DIFF,AGE_DIFF_MERR,AGE_DIFF_PERR
323431,2M18451110+4745324,apo25m,K03_077+20,none,281.296285,47.759003,77.00123458827966,20.726004801634215,9.658,0.023,8.978,0.023,8.807,0.011,0.015752112,SFD,0.053243816,0.052159317,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,289.74338,305.91003,0,none,0,none,-47.60469,0.13247706,0.022894777,4366.6313,2.053096,-0.16228451,0.0,0.0,19.287907,18.39062,14.081654,0,1,237.00003,0.0,-9999.99,9999.99,-9999.99,9999.99,2119635084351133696,0.44346786,0.010747,-2.1901028,0.0135997,-3.813426,0.0127463,11.5948,12.3169,10.7743,-47.427,0.500734,2130.2551,2082.2139,2171.5916,2132.663,2090.7664,2182.819,GKg_b,9.898286,0,none,0.0063880756,0.007452755,0.00093159435,1,0,none,4248.91,5.5210977,1.934696,0.020586563,0.021247,0.0062513114,0.029233001,0.0046028234,1.2997205,2.920123,,4158.9,2.0983,0.014299789,0.014299789,0.008913367,0,-0.0323366,-0.0323366,0.018052043,0,0.1718104,0.1718104,0.010951292,0,0.0742213,0.0175583,0.009346875,0,-0.0445426,-0.0639446,0.037495278,0,0.054760404,-0.0087626,0.00998631,0,0.0048144013,0.14613341,0.018849384,0,0.019838,0.0252374,0.011713708,0,,,0.096064284,2,-0.0045126006,-0.0282946,0.03047233,0,0.1532454,0.0834864,0.03156063,0,-0.0397776,-0.0217726,0.011396096,0,0.098857574,0.0992844,0.014748321,0,0.0341274,0.0758784,0.05190086,0,-0.17320462,-0.2181666,0.04335686,0,0.0340254,0.0316114,0.023829795,0,0.075070396,-0.041831598,0.012027009,0,0.0074665993,0.0074665993,0.007859966,0,0.15619339,0.1081234,0.028346026,0,0.026386302,-0.0170062,0.009833671,0,,,,259,-0.0666471,-0.010987099,0.038260385,0,-0.15751061,0.01412016,0,33554432,0,0,0,0,0,0,0,4247.3403,17.56668,1.9156779,0.05215798,0.009409085,0.021235704,-0.043677792,0.0232426,0.1680489,0.018330542,0.067314714,0.022268659,0.01749045,0.042170137,0.058402978,0.018007146,0.008075826,0.026711127,0.019079577,0.023869628,0.012082869,0.45997915,0.03135857,0.017216768,0.07607655,0.06025029,-0.012374607,0.024686959,0.0872512,0.047634706,0.09082854,0.037643496,-0.1575304,0.047313254,0.032644674,0.03237283,0.076360784,0.041341845,0.00240449,0.019553233,0.11848592,0.035746064,0.0216404,0.026042128,2116.72767190033,44.54410985430929,7.332899226674579,1.947719566567896,7.916419003570031,0.2462326429938572,0.7690143158714862,0.064910226,0.029634811,-0.15863982,0.028052878,0.08484671,0.05149169,1.1682336,0.022488594,0.038016558,4238.308,1.1826172,1.1538086,1.8932929,0.0036170483,0.0028247833,0.04121514,0.00046910346,0.00038191676,2.122606,0.042682886,0.045565367,0.22781353,0.15197499,0.15801121,13.971666,2.159839,1.2271062,10514458.0,9.767,0.146505,1.555,0.00622,RGB,1.0495,0.0014,0.954,0.050562,0.041976,18.703,0.355357,0.317951,1.874,0.013118,0.013118,0.000206,1.8504e-06,1.6448e-06,13.803843,2.602055,2.2958388,0.159,0.067,...,,,,,-6.470943773325422,3.01072870009519,3.250277177875209
323482,2M18451521+4320588,apo25m,K08_073+19,none,281.31338,43.349693,72.56136085775566,19.297547493053933,9.392,0.022,8.828,0.026,8.69,0.011,0.015624678,SFD,0.054162186,0.051737346,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,243.89209,267.3561,512,PERSIST_HIGH,512,PERSIST_HIGH,17.854458,0.05702591,0.024007557,4817.71,2.5708005,-0.7295949,0.0,0.0,9.037177,18.64964,15.27555,0,1,23.732483,24.24871,-9999.99,9999.99,-9999.99,9999.99,2116876130502008832,0.4408444,0.0097342,-5.8987346,0.0117777,-3.039851,0.0124593,11.0343,11.5962,10.3235,17.8187,0.232762,2146.4888,2101.4094,2186.9817,2158.6648,2114.4207,2205.3386,GKg_d,4.069115,0,none,0.0018631887,0.005855736,0.0035932926,1,0,none,4676.637,8.727287,1.9086308,0.028772723,-0.65578,0.0077764997,0.098122,0.0080153495,1.8885131,4.3394403,,4543.3,1.9563,-0.039291024,-0.039291024,0.017915703,0,-0.0016221404,-0.0016221404,0.030412141,0,0.22937995,0.22937995,0.020710737,0,0.23438296,0.17771995,0.019751765,0,-0.132528,-0.15193003,0.09028252,0,0.12211996,0.05859697,0.014622223,0,0.11764097,0.25895998,0.020864958,0,0.05048257,0.055881977,0.016283749,0,,,0.16094236,2,0.22202197,0.19823998,0.052353214,0,0.08781898,0.018059969,0.04540931,0,0.039540946,0.05754596,0.018554414,0,-0.05160886,-0.05118203,0.023940329,0,0.11129898,0.15304995,0.08611476,0,0.041282,-0.0036799908,0.09319707,0,-0.045876026,-0.048290014,0.054707535,0,-0.07619804,-0.19310004,0.019714218,0,-0.65501,-0.65501,0.008695324,0,-0.0104500055,-0.05852002,0.06421846,0,0.040082455,-0.0033100247,0.015500781,0,,,0.014185072,2,-0.11713004,-0.06147003,0.0620569,0,-0.26867098,0.02738443,0,33554432,0,0,0,0,0,0,0,4698.287,46.76766,1.929347,0.1082478,-0.68732244,0.05283995,-0.65169126,0.04210539,-0.3943458,0.037873868,-0.45962325,0.042223096,-0.74341947,0.1765352,-0.52368355,0.05504285,-0.5206683,0.05882187,-0.5370864,0.049923375,-0.5513517,0.7367121,-0.408191,0.04394497,-0.50963813,0.060668066,-0.57289463,0.049868457,-0.66245615,0.05019572,-0.48073176,0.05342303,-0.66593766,0.10996581,-0.7423541,0.087278426,-0.7346316,0.04736865,-0.6536294,0.04248637,-0.6293066,0.05802503,-0.6166922,0.04080787,2113.87130903925,42.25068896762144,6.7808350865178895,2.2822330747069226,7.762287823659381,0.2477589509406762,0.7179094362074294,0.19400617,0.059898928,-0.29297665,0.065011464,-0.008826733,0.06576247,1.3074224,0.22016919,0.1298368,4686.8936,5.6259766,1.7480469,1.8938713,0.005760312,0.017146587,-0.5880772,0.009848297,0.014398336,2.2265503,0.16305399,0.06987238,0.50414246,0.15037394,0.198762,,,,7659773.0,9.38,0.20636,1.623,0.019476,RGB,1.0483,0.0055,0.811,0.069746,0.035684,17.231,0.585854,0.292927,1.874,0.01874,0.013118,0.000224,5.811e-06,1.788e-06,14.521116,3.05812,3.48033,0.074,0.077,Ageold,,,,,-7.74028091348211,4.1618847552744915,3.815846661186245
323861,2M18454999+4821281,apo25m,K03_077+20,none,281.458326,48.357822,77.64623607755735,20.807168432174496,11.072,0.02,10.557,0.016,10.46,0.019,0.009180385,RJCE_WISE,0.009180385,0.059555266,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,115.67405,78.30443,0,none,0,none,-125.41295,0.0972991,0.045399293,5070.0195,3.0849404,-0.8244986,0.0,0.0,3.071224,21.404387,17.38474,0,1,277.0,0.0,-9999.99,9999.99,-9999.99,9999.99,2119749261761629952,0.36007053,0.00910505,-2.1995966,0.0111819,-8.439167,0.0115091,12.5808,13.0753,11.9215,-126.232,1.38913,2693.4175,2632.6963,2762.2192,2683.2766,2604.7788,2755.7517,GKg_a,1.7183436,0,none,0.0041256323,0.022757519,0.015038595,1,0,none,4923.46,18.573845,2.2543163,0.043428447,-0.66882,0.012630657,0.274075,0.01397813,1.7450987,4.372675,,4825.5,2.2749,0.050614953,0.050614953,0.038597114,0,0.13123,0.13123,0.060704056,0,0.18163997,0.18163997,0.040151164,0,0.555533,0.49887,0.049289946,0,0.04450202,0.025099993,0.19315813,0,0.32438296,0.26085997,0.024340827,0,0.248761,0.39008,0.041282743,0,0.23193055,0.23732996,0.029891564,0,,,0.26124674,2,0.28648198,0.26269996,0.10546557,0,0.413329,0.34357,0.074985765,0,0.14727497,0.16527998,0.03619212,0,-0.03419286,-0.03376603,0.049450133,0,0.359659,0.40140998,0.1689687,0,-0.007647991,-0.05260998,0.21550474,0,-0.22458601,-0.227,0.11756078,0,-0.10393798,-0.22083998,0.036133006,0,-0.68258,-0.68258,0.014048499,0,0.13992,0.09184998,0.19485395,0,0.060132444,0.016739964,0.031588167,0,,,0.056012258,2,-0.95278,-0.89712,0.1613267,0,-0.13102502,0.055694282,0,16777216,0,0,0,0,0,0,0,4952.1646,54.10161,2.3465257,0.094088234,-0.60815525,0.051603433,-0.53337073,0.039840687,-0.5450172,0.057808943,-0.2533756,0.066405624,-0.6779485,0.14350249,-0.33807975,0.04053392,-0.387255,0.054879587,-0.4189078,0.046069894,-0.5665819,0.3104846,-0.31098235,0.048383217,-0.39546493,0.07736246,-0.5217861,0.05087381,-0.5590684,0.10644931,-0.32630962,0.06377919,-0.6025131,0.109463215,-0.8623141,0.13161948,-0.80865026,0.06126125,-0.6782814,0.048630156,-0.5424323,0.044296503,-0.60327375,0.04411105,2674.856732622694,60.77297776448306,7.759424091744604,3.0658488405682656,7.970811503895724,0.3111171813094132,0.9686491756345024,0.42490584,0.08230795,-0.06313807,0.07749057,0.119213045,0.117031395,0.85089463,0.031918705,0.03488195,4926.2485,15.26416,14.477051,2.283785,0.04017234,0.007617235,-0.4748453,0.019368708,0.018543065,2.7608976,0.058532476,0.055803776,0.19180167,0.18607637,0.16025957,,,,10902770.0,20.042,0.40084,3.098,0.055764,RGB(S),1.0152,0.0256,0.738,0.10332,0.031734,11.088,0.72072,0.177408,2.216,0.02216,0.015512,0.000764,4.73494e-05,6.1096e-06,17.538805,0.5329362,4.5371094,0.136,0.099,Ageold,,,,,-9.779380908255396,5.475836997280155,3.1118242409371737
324329,2M18463836+4225471,apo25m,K08_073+19,none,281.659854,42.429752,71.73631607215529,18.74768339035789,8.818,0.024,8.069,0.029,7.838,0.02,0.027480762,SFD,0.0660962,0.09099591,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,555.06036,597.5514,2048,PERSIST_LOW,0,none,-57.68212,0.12768745,0.022463297,4014.267,1.2893497,-0.124686934,0.0,0.0,54.71909,17.539488,12.902808,0,1,105.73181,6.350853,-9999.99,9999.99,-9999.99,9999.99,2104723473296899840,0.41833583,0.0119625,-1.9925263,0.0141179,1.2834182,0.0155058,11.1506,12.099,10.1911,-57.7785,0.174846,2255.8293,2204.51,2301.6108,2270.1418,2220.3083,2320.4204,Mg_c,16.982437,0,none,0.0002661698,0.0021293585,0.00039925473,1,0,none,3953.0396,4.3829803,1.4527807,0.019007577,0.15652,0.0061540357,0.045424,0.0039726184,1.3251041,2.697915,,3872.8,1.6365,0.063812,0.063812,0.0076347105,0,0.047733992,0.047733992,0.015536682,0,0.25041002,0.25041002,0.009139144,0,0.09313199,0.036468998,0.007564907,0,0.129642,0.11024,0.028120896,0,0.08658899,0.023066,0.009270302,0,0.02714099,0.16846,0.018773355,0,-0.00086539984,0.004533991,0.010828191,0,,,0.0802162,2,0.064917,0.041135,0.027637586,0,0.29199898,0.22223999,0.028909126,0,-0.066947006,-0.048942007,0.01028019,0,0.3026532,0.30308002,0.012533124,0,-0.014576308,0.027174696,0.041770488,0,-0.136673,-0.18163499,0.031548493,0,0.050774008,0.048360005,0.018246757,0,0.12088199,0.003979996,0.010723528,0,0.13741,0.13741,0.008061898,0,0.13415001,0.08608,0.020109594,0,0.035962507,-0.007430002,0.008867903,0,,,,291,,,,64,-0.18659802,0.011908516,0,33554432,0,0,0,0,0,0,0,3943.763,34.584843,1.4601233,0.07580223,0.21740574,0.044574443,0.19253004,0.06083136,0.39297608,0.04293053,0.22739641,0.038448915,0.33399647,0.08985341,0.24833532,0.039274387,0.17089607,0.052993488,0.16392261,0.03557871,0.18549609,0.42055833,0.19041504,0.024630027,0.34128508,0.103251815,0.101097986,0.037427355,0.47265053,0.12770171,0.20826192,0.065747835,0.02255791,0.034341518,0.19053228,0.047307815,0.30037755,0.06640308,0.15859012,0.03857269,0.29102373,0.05180675,0.16686913,0.0422691,2237.825196514424,55.9878710203734,8.125653986588866,3.180895373480824,7.725551517328321,0.2639395176372673,0.7394537360910136,0.06880629,0.05446257,-0.17557034,0.061886277,0.3140604,0.13340008,1.1014731,0.039759398,0.03930497,3961.0596,4.7680664,4.186035,1.3859614,0.0058140755,0.0077489614,0.18652081,0.0021527708,0.0030865222,2.2256184,0.06672168,0.051896095,0.26394838,0.3691615,0.27848428,,,,6922899.0,4.087,0.126697,0.784,0.018032,RGB,1.0446,0.001,0.99,0.13167,0.04356,29.973,1.678488,0.509541,1.48,0.02072,0.01036,5.18e-05,2.38234e-06,4.1432e-07,13.243415,4.134593,4.771141,0.346,0.133,...,,,,,-5.117761013411135,5.734272562314484,5.216603746948843
325387,2M18482877+4606500,apo25m,K03_077+20,none,282.119913,46.113892,75.52961042426432,19.670002394093277,10.962,0.021,10.406,0.02,10.326,0.011,0.0036719083,RJCE_WISE,0.0036719083,0.050823446,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,125.35217,131.48267,0,none,0,none,-8.849264,0.100044034,0.03900337,4904.017,2.6872938,-0.896715,0.0,0.0,3.2836478,19.209986,15.451103,0,1,145.0,0.0,-9999.99,9999.99,-9999.99,9999.99,2119094777464887808,0.28600994,0.0094011,-9.114495,0.0119676,-9.975487,0.012214,12.5563,13.0843,11.8703,-7.11718,0.965424,3367.1055,3250.624,3472.9915,3207.4478,3142.9612,3371.2788,GKg_b,2.0135388,0,none,0.007186585,0.023422943,0.01543785,1,0,none,4771.2817,13.32761,1.8953211,0.03839434,-0.7948,0.010857682,0.256065,0.011924569,1.9805691,4.707157,,4640.4,1.8354,-0.008183956,-0.008183956,0.02973473,0,0.01751101,0.01751101,0.047959697,0,0.16852999,0.16852999,0.031891298,0,0.46561304,0.40895003,0.033498418,0,-0.20771801,-0.22712004,0.15276675,0,0.30141303,0.23789,0.02091313,0,0.28297102,0.42429,0.031583272,0,0.2615506,0.26695,0.024132118,0,,,0.22224738,2,0.409302,0.38552,0.08684926,0,0.41619903,0.34644002,0.06401068,0,0.103015006,0.12102002,0.029408656,0,0.08425921,0.08468604,0.03749684,0,0.29815903,0.33991003,0.12861899,0,0.16932201,0.124360025,0.15568613,0,-0.69330597,-0.69571996,0.09261922,0,-0.13631797,-0.25321996,0.030209323,0,-0.79758,-0.79758,0.011968107,0,0.08101004,0.03294003,0.12507553,0,0.055642486,0.012250006,0.0250805,0,,,0.044178657,2,-0.27388,-0.21822,0.10266023,0,-0.17671394,0.043602858,0,33554432,0,0,0,0,0,0,0,4750.3813,62.36502,1.9506124,0.122817606,-0.8308183,0.07059233,-0.72653615,0.04914726,-0.6353016,0.061453562,-0.48252267,0.065688655,-0.9509309,0.27616403,-0.5358097,0.052268643,-0.5454384,0.07019659,-0.57992005,0.058017258,-0.72209185,0.51619816,-0.42655742,0.046965882,-0.47394964,0.061004143,-0.6701877,0.060064357,-0.7583607,0.07144922,-0.45283046,0.084520176,-0.7046756,0.08572843,-1.0705084,0.18363099,-0.98741865,0.07491749,-0.8258868,0.055591673,-0.7322986,0.06682808,-0.75027394,0.05177439,3369.9444938136844,102.8578384061882,9.346876155554847,3.385350746461213,7.94721849185447,0.3970160342098482,1.1531999630353182,0.34336412,0.08605483,-0.1955167,0.093593895,0.0675261,0.09052859,0.84969294,0.052988827,0.36592412,4779.5396,13.420898,11.382324,1.8613006,0.047934532,0.060282826,-0.6075957,0.01568979,0.018954873,4.163252,0.15100908,0.3093686,-0.011522801,0.19228333,0.18353993,,,,9508395.0,10.96,0.20824,1.967,0.009835,RGB,1.0146,0.0267,0.71,0.08804,0.03124,14.821,0.859618,0.251957,1.948,0.017532,0.013636,0.000308,1.6605e-05,2.46e-06,17.179085,0.19892442,3.470266,0.117,0.083,Ageold,,,,,-7.832208844445153,4.848024936747076,3.3911901452790625
325789,2M18490790+4211488,apo25m,K08_073+19,none,282.282942,42.196907,71.6739169724392,18.234837822416992,9.72,0.021,9.058,0.026,8.93,0.011,0.028274601,SFD,0.055998053,0.09362451,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,374.4975,386.2826,2048,PERSIST_LOW,0,none,-8.33231,0.066825785,0.021891918,4635.507,2.393196,-0.54588735,0.0,0.0,14.876505,18.886011,14.772337,0,1,122.59535,27.712812,-9999.99,9999.99,-9999.99,9999.99,2104750136453207680,0.38255417,0.0106207,-2.961126,0.0130797,-9.215883,0.0132299,11.5012,12.142,10.7343,-8.2629,0.359251,2418.6404,2353.6504,2470.4602,2434.672,2370.2458,2499.6206,GKg_c,4.45369,0,none,0.0001330849,0.0051903115,0.0050572264,1,0,none,4474.6826,7.2404833,1.7999759,0.026004191,-0.46157,0.0073860367,0.099601,0.0067379856,1.6543219,3.873334,,4349.8,1.8921,-0.069177,-0.069177,0.013765471,0,-0.054850012,-0.054850012,0.025583046,0,0.16273001,0.16273001,0.016397329,0,0.155597,0.098934025,0.01443696,0,-0.14939794,-0.16879997,0.06710666,0,0.10138601,0.037863016,0.01303393,0,0.119910985,0.26123,0.020397123,0,0.09662062,0.102019995,0.014699613,0,,,0.13460225,2,0.27287203,0.24909002,0.044959277,0,0.124588996,0.054830015,0.04066496,0,0.017749012,0.035754025,0.015939027,0,-0.015817821,-0.015390992,0.02013435,0,0.31754902,0.35930002,0.07105998,0,-0.330058,-0.37502,0.07007503,0,-0.13829598,-0.14070997,0.04140821,0,-0.06438801,-0.18129,0.017000224,0,-0.46645,-0.46645,0.008601404,0,0.0598,0.011730015,0.047283426,0,0.030172527,-0.013219982,0.013536607,0,,,0.0064164144,2,-0.10090998,-0.04524997,0.04994562,0,-0.23190701,0.021409357,0,33554432,0,0,0,0,0,0,0,4494.937,20.64285,1.8173333,0.053678177,-0.5106037,0.027925929,-0.5336513,0.033386495,-0.28881198,0.022657588,-0.32642063,0.026090194,-0.41997832,0.07437839,-0.32095847,0.024400825,-0.31809175,0.03504288,-0.35547546,0.022574859,-0.24560094,0.5856349,-0.27927497,0.021224823,-0.3252657,0.04208303,-0.40885183,0.036597442,-0.44021404,0.04462209,-0.22740275,0.07197049,-0.7173049,0.124236025,-0.5496303,0.09017801,-0.50752115,0.031129872,-0.45334494,0.021284267,-0.38866827,0.022708654,-0.4342921,0.023975773,2404.5071068569023,55.95764833150066,7.557920101107223,1.492072744419705,7.715740780571401,0.2850975120787777,0.772092691375159,0.1269243,0.033670735,-0.22179174,0.035961423,0.013130903,0.049438354,1.7783799,0.009786725,0.009687901,4479.009,0.37890625,0.37841797,1.7959021,0.0011868477,0.0011894703,-0.390335,0.00042006373,0.0004221797,3.142696,0.027623653,0.064444065,0.37905177,0.24156836,0.16939023,,,,6666229.0,6.659,0.39954,1.299,0.007794,RGB,1.0148,0.0267,0.758,0.160696,0.033352,19.966,1.617246,0.339422,1.717,0.044642,0.012019,0.000134,7.2468e-06,1.0736e-06,16.86553,9.316299,6.001274,0.151,0.074,"Ageold, SeisUnc",,,,,-9.307609898892776,6.183976932178528,9.435025603147093
